0.385,-4.04508,-4.04508
0.386,-3.85257,-3.85257
0.387,-3.64484,-3.64484
0.388,-3.42274,-3.42274
0.389,-3.18712,-3.18712
0.39,-2.93893,-2.93893
0.391,-2.67913,-2.67913
0.392,-2.40877,-2.40877
0.393,-2.1289,-2.1289
0.394,-1.84062,-1.84062
0.395,-1.54508,-1.54508
0.396,-1.24345,-1.24345
0.397,-0.936907,-0.936907
0.398,-0.626666,-0.626666
0.399,-0.313953,-0.313953
0.4,8.39193e-14,2.30235e-14
0.401,0.313953,0.313953
0.402,0.626666,0.626666
0.403,0.936907,0.936907
0.404,1.24345,1.24345
0.405,1.54508,1.54508
0.406,1.84062,1.84062
0.407,2.1289,2.1289
0.408,2.40877,2.40877
0.409,2.67913,2.67913
0.41,2.93893,2.93893
0.411,3.18712,3.18712
0.412,3.42274,3.42274
0.413,3.64484,3.64484
0.414,3.85257,3.85257
0.415,4.04508,4.04508
0.416,4.22164,4.22164
0.417,4.38153,4.38153
0.418,4.52414,4.52414
0.419,4.64888,4.64888
0.42,4.75528,4.75528
0.421,4.84292,4.84292
0.422,4.91144,4.91144
0.423,4.96057,4.96057
0.424,4.99013,4.99013
0.425,5,5
0.426,4.99013,4.99013
0.427,4.96057,4.96057
0.428,4.91144,4.91144
0.429,4.84292,4.84292
0.43,4.75528,4.75528
0.431,4.64888,4.64888
0.432,4.52414,4.52414
0.433,4.38153,4.38153
0.434,4.22164,4.22164
0.435,4.04508,4.04508
0.436,3.85257,3.85257
0.437,3.64484,3.64484
0.438,3.42274,3.42274
0.439,3.18712,3.18712
0.44,2.93893,2.93893
0.441,2.67913,2.67913
0.442,2.40877,2.40877
0.443,2.1289,2.1289
0.444,1.84062,1.84062
0.445,1.54508,1.54508
0.446,1.24345,1.24345
0.447,0.936907,0.936907
0.448,0.626666,0.626666
0.449,0.313953,0.313953
0.45,-1.0107e-13,7.8564e-09
0.451,-0.313953,-0.313953
0.452,-0.626666,-0.626666
0.453,-0.936907,-0.936907
0.454,-1.24345,-1.24345
0.455,-1.54508,-1.54508
0.456,-1.84062,-1.84062
0.457,-2.1289,-2.1289
0.458,-2.40877,-2.40877
0.459,-2.67913,-2.67913
0.46,-2.93893,-2.93893
0.461,-3.18712,-3.18712
0.462,-3.42274,-3.42274
0.463,-3.64484,-3.64484
0.464,-3.85257,-3.85257
0.465,-4.04508,-4.04508
0.466,-4.22164,-4.22164
0.467,-4.38153,-4.38153
0.468,-4.52414,-4.52414
0.469,-4.64888,-4.64888
0.47,-4.75528,-4.75528
0.471,-4.84292,-4.84292
0.472,-4.91144,-4.91144
0.473,-4.96057,-4.96057
0.474,-4.99013,-4.99013
0.475,-5,-5
0.476,-4.99013,-4.99013
0.477,-4.96057,-4.96057
0.478,-4.91144,-4.91144
0.479,-4.84292,-4.84292
0.48,-4.75528,-4.75528
0.481,-4.64888,-4.64888
0.482,-4.52414,-4.52414
0.483,-4.38153,-4.38153
0.484,-4.22164,-4.22164
0.485,-4.04508,-4.04508
0.486,-3.85257,-3.85257
0.487,-3.64484,-3.64484
0.488,-3.42274,-3.42274
0.489,-3.18712,-3.18712
0.49,-2.93893,-2.93893
0.491,-2.67913,-2.67913
0.492,-2.40877,-2.40877
0.493,-2.1289,-2.1289
0.494,-1.84062,-1.84062
